card_no,address,short_name,parent,batch_no,province,city,area
321281,江苏省泰州市兴化市,兴化市,321200,1,江苏,泰州,兴化市
321282,江苏省泰州市靖江市,靖江市,321200,1,江苏,泰州,靖江市
321283,江苏省泰州市泰兴市,泰兴市,321200,1,江苏,泰州,泰兴市
321284,江苏省泰州市姜堰市,泰州市,321200,1,江苏,泰州,泰州市
321300,江苏省宿迁市,宿迁市,320000,1,江苏,宿迁,宿迁市
321301,江苏省宿迁市市辖区,市辖区,321300,1,江苏,宿迁,市辖区
321302,江苏省宿迁市宿城区,宿城区,321300,1,江苏,宿迁,宿城区
321311,江苏省宿迁市宿豫区,宿豫区,321300,1,江苏,宿迁,宿豫区
321321,江苏省宿迁市宿豫县(2004年撤销),宿迁市,321300,1,江苏,宿迁,宿迁市
321322,江苏省宿迁市沭阳县,沭阳县,321300,1,江苏,宿迁,沭阳县
321323,江苏省宿迁市泗阳县,泗阳县,321300,1,江苏,宿迁,泗阳县
321324,江苏省宿迁市泗洪县,泗洪县,321300,1,江苏,宿迁,泗洪县
322100,徐州市,徐州市,320000,1,江苏,徐州,徐州市
322121,江苏省徐州地区丰县(1982),徐州市,320000,1,江苏,徐州,徐州市
322122,江苏省徐州地区沛县(1982),徐州市,320000,1,江苏,徐州,徐州市
322123,江苏省徐州地区铜山县(1982),徐州市,320000,1,江苏,徐州,徐州市
322124,江苏省徐州地区睢宁县(1982),徐州市,320000,1,江苏,徐州,徐州市
322125,江苏省徐州地区邳州市(1982),徐州市,320000,1,江苏,徐州,徐州市
322126,江苏省徐州地区新沂市(1982),徐州市,320000,1,江苏,徐州,徐州市
322127,江苏省徐州地区东海县(1982),徐州市,320000,1,江苏,徐州,徐州市
322128,江苏省徐州地区赣榆县(1982),徐州市,320000,1,江苏,徐州,徐州市
322200,淮阴市,淮阴市,320000,1,江苏,淮阴,淮阴市
322201,江苏省淮阴地区清江市(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322221,江苏省淮阴地区淮阴县(1982)1791,淮阴市,320000,1,江苏,淮阴,淮阴市
322223,江苏省淮阴地区灌南县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322224,江苏省淮阴地区沭阳县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322225,江苏省淮阴地区宿迁县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322226,江苏省淮阴地区泗阳县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322227,江苏省淮阴地区涟水县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322228,江苏省淮阴地区泗洪县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322229,江苏省淮阴地区淮安县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322230,江苏省淮阴地区洪泽县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322231,江苏省淮阴地区盱眙县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322232,江苏省淮阴地区金湖县(1982),淮阴市,320000,1,江苏,淮阴,淮阴市
322300,盐城市,盐城市,320000,1,江苏,盐城,盐城市
322321,江苏省盐城地区响水县(1982),盐城市,320000,1,江苏,盐城,盐城市
322322,江苏省盐城地区滨海县(1982),盐城市,320000,1,江苏,盐城,盐城市
322323,江苏省盐城地区阜宁县(1982),盐城市,320000,1,江苏,盐城,盐城市
322324,江苏省盐城地区射阳县(1982),盐城市,320000,1,江苏,盐城,盐城市
322325,江苏省盐城地区建湖县(1982),盐城市,320000,1,江苏,盐城,盐城市
322326,江苏省盐城地区盐城县(1982),盐城市,320000,1,江苏,盐城,盐城市
322327,江苏省盐城地区大丰县(1982),盐城市,320000,1,江苏,盐城,盐城市
322328,江苏省盐城地区东台县(1982),盐城市,320000,1,江苏,盐城,盐城市
322400,扬州市,扬州市,320000,1,江苏,扬州,扬州市
322401,江苏省扬州地区扬州市(1982),扬州市,320000,1,江苏,扬州,扬州市
322402,江苏省扬州地区泰州市(1982),扬州市,320000,1,江苏,扬州,扬州市
322421,江苏省扬州地区兴化县(1982),扬州市,320000,1,江苏,扬州,扬州市
322422,江苏省扬州地区高邮县(1982),扬州市,320000,1,江苏,扬州,扬州市
322423,江苏省扬州地区宝应县(1982),扬州市,320000,1,江苏,扬州,扬州市
322424,江苏省扬州地区靖江县(1982),扬州市,320000,1,江苏,扬州,扬州市
322425,江苏省扬州地区泰兴县(1982),扬州市,320000,1,江苏,扬州,扬州市
322426,江苏省扬州地区江都县(1982),扬州市,320000,1,江苏,扬州,扬州市
322427,江苏省扬州地区邗江县(1982),扬州市,320000,1,江苏,扬州,扬州市
322428,江苏省扬州地区泰县(1982),扬州市,320000,1,江苏,扬州,扬州市
322429,江苏省扬州地区仪征县(1982),扬州市,320000,1,江苏,扬州,扬州市
322500,南通市,南通市,320000,1,江苏,南通,南通市
322521,江苏省南通地区海安县(1982),南通市,320000,1,江苏,南通,南通市
322522,江苏省南通地区如皋县(1982),南通市,320000,1,江苏,南通,南通市
322523,江苏省南通地区如东县(1982),南通市,320000,1,江苏,南通,南通市
322524,江苏省南通地区通州县(1982),南通市,320000,1,江苏,南通,南通市
322525,江苏省南通地区海门县(1982),南通市,320000,1,江苏,南通,南通市
322526,江苏省南通地区启东县(1982)1830,南通市,320000,1,江苏,南通,南通市
322601,江苏省镇江地区镇江市(1982),镇江市,320000,1,江苏,镇江,镇江市
322621,江苏省镇江地区丹徒县(1982),镇江市,320000,1,江苏,镇江,镇江市
322622,江苏省镇江地区武进县(1982),镇江市,320000,1,江苏,镇江,镇江市
322623,江苏省镇江地区丹阳县(1982),镇江市,320000,1,江苏,镇江,镇江市
322624,江苏省镇江地区句容县(1982),镇江市,320000,1,江苏,镇江,镇江市
322625,江苏省镇江地区金坛县(1982),镇江市,320000,1,江苏,镇江,镇江市
322626,江苏省镇江地区溧水县(1982),镇江市,320000,1,江苏,镇江,镇江市
322627,江苏省镇江地区高淳县(1982),镇江市,320000,1,江苏,镇江,镇江市
322628,江苏省镇江地区溧阳县(1982),镇江市,320000,1,江苏,镇江,镇江市
322629,江苏省镇江地区宜兴县(1982),镇江市,320000,1,江苏,镇江,镇江市
322630,江苏杨中(19820101--19830117),镇江市,320000,1,江苏,镇江,镇江市
322700,苏州市,苏州市,320000,1,江苏,苏州,苏州市
322721,江苏省苏州地区江阴县(1982),苏州市,320000,1,江苏,苏州,苏州市
322722,江苏省苏州地区无锡县(1982),苏州市,320000,1,江苏,苏州,苏州市
322723,江苏省苏州地区沙洲县(1982),苏州市,320000,1,江苏,苏州,苏州市
322724,江苏省苏州地区常熟县(1982),苏州市,320000,1,江苏,苏州,苏州市
322725,江苏省苏州地区太仓县(1982),苏州市,320000,1,江苏,苏州,苏州市
322726,江苏省苏州地区昆山县(1982),苏州市,320000,1,江苏,苏州,苏州市
322727,江苏省苏州地区吴县(1982),苏州市,320000,1,江苏,苏州,苏州市
322728,江苏省苏州地区吴江县(1982),苏州市,320000,1,江苏,苏州,苏州市
322927,江苏东台(19830118--19871216),苏州市,320000,1,江苏,苏州,苏州市
322930,江苏省镇江地区扬中县(1982),苏州市,320000,1,江苏,苏州,苏州市
329000,省直辖行政单位,省直辖行政单位,320000,1,江苏,省直辖,
329001,江苏省省直辖行政单位泰州市,省直辖行政单位,320000,1,江苏,泰州,
329002,江苏省省直辖行政单位仪征市,省直辖行政单位,320000,1,江苏,仪征,
329003,江苏省省直辖行政单位常熟市,省直辖行政单位,320000,1,江苏,常熟,
329004,江苏省省直辖行政单位张家港市,省直辖行政单位,320000,1,江苏,张家港,
329005,江苏省省直辖行政单位江阴市,省直辖行政单位,320000,1,江苏,江阴,
329006,江苏省省直辖行政单位宿迁市,省直辖行政单位,320000,1,江苏,宿迁,
329007,江苏省省直辖行政单位丹阳市,省直辖行政单位,320000,1,江苏,丹阳,
329008,江苏省省直辖行政单位东台市,省直辖行政单位,320000,1,江苏,东台,
329009,江苏省省直辖行政单位兴化市,省直辖行政单位,320000,1,江苏,兴化,
329010,江苏省省直辖行政单位淮安市,省直辖行政单位,320000,1,江苏,淮安,
329011,江苏省省直辖行政单位宜兴市,省直辖行政单位,320000,1,江苏,宜兴,
330000,浙江省,浙江省,ROOT,1,浙江,浙江,浙江省
330100,浙江省杭州市,杭州市,330000,1,浙江,杭州,杭州市
330101,浙江省杭州市市辖区,市辖区,330100,1,浙江,杭州,市辖区
330102,浙江省杭州市上城区,上城区,330100,1,浙江,杭州,上城区
330103,浙江省杭州市下城区,下城区,330100,1,浙江,杭州,下城区
330104,浙江省杭州市江干区,江干区,330100,1,浙江,杭州,江干区
330105,浙江省杭州市拱墅区,拱墅区,330100,1,浙江,杭州,拱墅区
330106,浙江省杭州市西湖区,西湖区,330100,1,浙江,杭州,西湖区
330107,浙江省杭州市半山区,杭州市,330100,1,浙江,杭州,杭州市
330108,浙江省杭州市滨江区,滨江区,330100,1,浙江,杭州,滨江区
330109,浙江省杭州市萧山区,萧山区,330100,1,浙江,杭州,萧山区
330110,浙江省杭州市余杭区,余杭区,330100,1,浙江,杭州,余杭区
330111,浙江省杭州市富阳区,富阳区,330100,1,浙江,杭州,富阳区
330120,浙江省杭州市杭州市区(1982),杭州市,330100,1,浙江,杭州,杭州市
330121,浙江省杭州市萧山县(1982),杭州市,330100,1,浙江,杭州,杭州市
330122,浙江省杭州市桐庐县,桐庐县,330100,1,浙江,杭州,桐庐县
330123,浙江省杭州市富阳县(1982),杭州市,330100,1,浙江,杭州,杭州市
330124,浙江省杭州市临安县(1982),杭州市,330100,1,浙江,杭州,杭州市
330125,浙江省杭州市余杭县(1982),杭州市,330100,1,浙江,杭州,杭州市
330126,浙江省杭州市建德县(1982),杭州市,330100,1,浙江,杭州,杭州市
330127,浙江省杭州市淳安县,淳安县,330100,1,浙江,杭州,淳安县
330181,浙江省杭州市萧山市(2001年撤销),杭州市,330100,1,浙江,杭州,杭州市
330182,浙江省杭州市建德市,建德市,330100,1,浙江,杭州,建德市
330183,浙江省杭州市富阳市,杭州市,330100,1,浙江,杭州,杭州市
330184,浙江省杭州市余杭市(2001年撤销),杭州市,330100,1,浙江,杭州,杭州市
330185,浙江省杭州市临安市,临安市,330100,1,浙江,杭州,临安市
330200,浙江省宁波市,宁波市,330000,1,浙江,宁波,宁波市
330201,浙江省宁波市市辖区,市辖区,330200,1,浙江,宁波,市辖区
330202,浙江省宁波市镇明区,宁波市,330200,1,浙江,宁波,宁波市
330203,浙江省宁波市海曙区,海曙区,330200,1,浙江,宁波,海曙区
330204,浙江省宁波市江东区,江东区,330200,1,浙江,宁波,江东区
330205,浙江省宁波市江北区,江北区,330200,1,浙江,宁波,江北区
330206,浙江省宁波市北仑区,北仑区,330200,1,浙江,宁波,北仑区
330211,浙江省宁波市镇海区,镇海区,330200,1,浙江,宁波,镇海区
330212,浙江省宁波市鄞州区,鄞州区,330200,1,浙江,宁波,鄞州区
330219,浙江省宁波市余姚市(19850716--19871231),宁波市,330200,1,浙江,宁波,宁波市
330220,浙江省宁波市宁波市区(1982),宁波市,330200,1,浙江,宁波,宁波市
330221,浙江省宁波市镇海县(1982),宁波市,330200,1,浙江,宁波,宁波市
330222,浙江省宁波市慈溪县(19830727--19881012),宁波市,330200,1,浙江,宁波,宁波市
330223,浙江宁波市--余姚(19830727--19850715),宁波市,330200,1,浙江,宁波,宁波市
330224,浙江省宁波市奉化县(19830727--19881012),宁波市,330200,1,浙江,宁波,宁波市
330225,浙江省宁波市象山县,象山县,330200,1,浙江,宁波,象山县
330226,浙江省宁波市宁海县,宁海县,330200,1,浙江,宁波,宁海县
330227,浙江省宁波市鄞县(2002年撤销)1908,宁波市,330200,1,浙江,宁波,宁波市
330281,浙江省宁波市余姚市,余姚市,330200,1,浙江,宁波,余姚市
330282,浙江省宁波市慈溪市,慈溪市,330200,1,浙江,宁波,慈溪市
330283,浙江省宁波市奉化市,奉化市,330200,1,浙江,宁波,奉化市
330300,浙江省温州市,温州市,330000,1,浙江,温州,温州市
330301,浙江省温州市市辖区,市辖区,330300,1,浙江,温州,市辖区
330302,浙江省温州市鹿城区,鹿城区,330300,1,浙江,温州,鹿城区
330303,浙江省温州市龙湾区,龙湾区,330300,1,浙江,温州,龙湾区
330304,浙江省温州市瓯海区,瓯海区,330300,1,浙江,温州,瓯海区
330305,浙江省温州市洞头区,洞头区,330300,1,浙江,温州,洞头区
330320,浙江省温州市温州市区(1982),温州市,330300,1,浙江,温州,温州市
330321,浙江省温州市瓯海县(1982),温州市,330300,1,浙江,温州,温州市
330322,浙江省温州市洞头县,温州市,330300,1,浙江,温州,温州市
330323,浙江省温州市乐清县(1982),温州市,330300,1,浙江,温州,温州市
330324,浙江省温州市永嘉县,永嘉县,330300,1,浙江,温州,永嘉县
330325,浙江省温州市瑞安市(1982),温州市,330300,1,浙江,温州,温州市
330326,浙江省温州市平阳县,平阳县,330300,1,浙江,温州,平阳县
330327,浙江省温州市苍南县,苍南县,330300,1,浙江,温州,苍南县
330328,浙江省温州市文成县,文成县,330300,1,浙江,温州,文成县
330329,浙江省温州市泰顺县,泰顺县,330300,1,浙江,温州,泰顺县
330381,浙江省温州市瑞安市,瑞安市,330300,1,浙江,温州,瑞安市
330382,浙江省温州市乐清市,乐清市,330300,1,浙江,温州,乐清市
330400,浙江省嘉兴市,嘉兴市,330000,1,浙江,嘉兴,嘉兴市
330401,浙江省嘉兴市市辖区,市辖区,330400,1,浙江,嘉兴,市辖区
330402,浙江省嘉兴市南湖区,南湖区,330400,1,浙江,嘉兴,南湖区
330411,浙江省嘉兴市秀洲区,秀洲区,330400,1,浙江,嘉兴,秀洲区
330419,浙江省嘉兴市海宁市,嘉兴市,330400,1,浙江,嘉兴,嘉兴市
330421,浙江省嘉兴市嘉善县,嘉善县,330400,1,浙江,嘉兴,嘉善县
330422,浙江省嘉兴市平湖县,嘉兴市,330400,1,浙江,嘉兴,嘉兴市
330423,浙江省嘉兴市海宁县(19830727--19861121),嘉兴市,330400,1,浙江,嘉兴,嘉兴市
330424,浙江省嘉兴市海盐县,海盐县,330400,1,浙江,嘉兴,海盐县
330425,浙江省嘉兴市桐乡县,嘉兴市,330400,1,浙江,嘉兴,嘉兴市
330481,浙江省嘉兴市海宁市,海宁市,330400,1,浙江,嘉兴,海宁市
330482,浙江省嘉兴市平湖市,平湖市,330400,1,浙江,嘉兴,平湖市
330483,浙江省嘉兴市桐乡市,桐乡市,330400,1,浙江,嘉兴,桐乡市
330500,浙江省湖州市,湖州市,330000,1,浙江,湖州,湖州市
330501,浙江省湖州市市辖区,市辖区,330500,1,浙江,湖州,市辖区
330502,浙江省湖州市吴兴区,吴兴区,330500,1,浙江,湖州,吴兴区
330503,浙江省湖州市南浔区,南浔区,330500,1,浙江,湖州,南浔区
330511,浙江省湖州市郊区(19820101--19880910),湖州市,330500,1,浙江,湖州,湖州市
330521,浙江省湖州市德清县,德清县,330500,1,浙江,湖州,德清县
330522,浙江省湖州市长兴县,长兴县,330500,1,浙江,湖州,长兴县
330523,浙江省湖州市安吉县,安吉县,330500,1,浙江,湖州,安吉县
330600,浙江省绍兴市,绍兴市,330000,1,浙江,绍兴,绍兴市
330601,浙江省绍兴市市辖区,市辖区,330600,1,浙江,绍兴,市辖区
330602,浙江省绍兴市越城区,越城区,330600,1,浙江,绍兴,越城区
330603,浙江省绍兴市柯桥区,柯桥区,330600,1,浙江,绍兴,柯桥区
330604,浙江省绍兴市上虞区,上虞区,330600,1,浙江,绍兴,上虞区
330621,浙江省绍兴市绍兴县,绍兴市,330600,1,浙江,绍兴,绍兴市
330622,浙江省绍兴市上虞县,绍兴市,330600,1,浙江,绍兴,绍兴市
330623,浙江省绍兴市嵊县,绍兴市,330600,1,浙江,绍兴,绍兴市
330624,浙江省绍兴市新昌县,新昌县,330600,1,浙江,绍兴,新昌县
330625,浙江省绍兴市诸暨县,绍兴市,330600,1,浙江,绍兴,绍兴市
330681,浙江省绍兴市诸暨市,诸暨市,330600,1,浙江,绍兴,诸暨市
330682,浙江省绍兴市上虞市,绍兴市,330600,1,浙江,绍兴,绍兴市
